Minute,Hour,SO2,CO,Region,Location
2023-07-17 03:05:00,3AM,,,North Jakarta,Ancol
2023-07-17 03:15:00,3AM,,,North Jakarta,Ancol
2023-07-17 03:25:00,3AM,,,North Jakarta,Ancol
2023-07-17 03:35:00,3AM,,,North Jakarta,Ancol
2023-07-17 03:45:00,3AM,,,North Jakarta,Ancol
2023-07-17 03:55:00,3AM,,,North Jakarta,Ancol
2023-07-17 04:05:00,4AM,,,North Jakarta,Ancol
2023-07-17 04:15:00,4AM,,,North Jakarta,Ancol
2023-07-17 04:25:00,4AM,,,North Jakarta,Ancol
2023-07-17 04:35:00,4AM,,,North Jakarta,Ancol
2023-07-17 04:45:00,4AM,,,North Jakarta,Ancol
2023-07-17 04:55:00,4AM,,,North Jakarta,Ancol
2023-07-17 05:05:00,5AM,,,North Jakarta,Ancol
2023-07-17 05:15:00,5AM,,,North Jakarta,Ancol
2023-07-17 05:25:00,5AM,,,North Jakarta,Ancol
2023-07-17 05:35:00,5AM,,,North Jakarta,Ancol
2023-07-17 05:45:00,5AM,,,North Jakarta,Ancol
2023-07-17 05:55:00,5AM,,,North Jakarta,Ancol
2023-07-17 06:05:00,6AM,,,North Jakarta,Ancol
2023-07-17 06:15:00,6AM,,,North Jakarta,Ancol
2023-07-17 06:25:00,6AM,,,North Jakarta,Ancol
2023-07-17 06:35:00,6AM,,,North Jakarta,Ancol
2023-07-17 06:45:00,6AM,,,North Jakarta,Ancol
2023-07-17 06:55:00,6AM,,,North Jakarta,Ancol
2023-07-17 07:05:00,7AM,,,North Jakarta,Ancol
2023-07-17 07:15:00,7AM,,,North Jakarta,Ancol
2023-07-17 07:25:00,7AM,,,North Jakarta,Ancol
2023-07-17 07:35:00,7AM,,,North Jakarta,Ancol
2023-07-17 07:45:00,7AM,,,North Jakarta,Ancol
2023-07-17 07:55:00,7AM,,,North Jakarta,Ancol
2023-07-17 08:05:00,8AM,,,North Jakarta,Ancol
2023-07-17 08:15:00,8AM,,,North Jakarta,Ancol
2023-07-17 08:25:00,8AM,,,North Jakarta,Ancol
2023-07-17 08:35:00,8AM,,,North Jakarta,Ancol
2023-07-17 08:45:00,8AM,,,North Jakarta,Ancol
2023-07-17 08:55:00,8AM,,,North Jakarta,Ancol
2023-07-17 09:05:00,9AM,,,North Jakarta,Ancol
2023-07-17 09:15:00,9AM,,,North Jakarta,Ancol
2023-07-17 09:25:00,9AM,,,North Jakarta,Ancol
2023-07-17 09:35:00,9AM,,,North Jakarta,Ancol
2023-07-17 09:45:00,9AM,,,North Jakarta,Ancol
2023-07-17 09:55:00,9AM,,,North Jakarta,Ancol
2023-07-17 10:05:00,10AM,,,North Jakarta,Ancol
2023-07-17 10:15:00,10AM,,,North Jakarta,Ancol
2023-07-17 10:25:00,10AM,,,North Jakarta,Ancol
2023-07-17 10:35:00,10AM,,,North Jakarta,Ancol
2023-07-17 10:45:00,10AM,,,North Jakarta,Ancol
2023-07-17 10:55:00,10AM,,,North Jakarta,Ancol
2023-07-17 11:05:00,11AM,,,North Jakarta,Ancol
2023-07-17 11:15:00,11AM,,,North Jakarta,Ancol
2023-07-17 11:25:00,11AM,,,North Jakarta,Ancol
2023-07-17 11:35:00,11AM,,,North Jakarta,Ancol
2023-07-17 11:45:00,11AM,,,North Jakarta,Ancol
2023-07-17 11:55:00,11AM,,,North Jakarta,Ancol
2023-07-17 12:05:00,12PM,,,North Jakarta,Ancol
2023-07-17 12:15:00,12PM,,,North Jakarta,Ancol
2023-07-17 12:25:00,12PM,,,North Jakarta,Ancol
2023-07-17 12:35:00,12PM,,,North Jakarta,Ancol
2023-07-17 12:45:00,12PM,,,North Jakarta,Ancol
2023-07-17 12:55:00,12PM,,,North Jakarta,Ancol
2023-07-17 13:05:00,13PM,,,North Jakarta,Ancol
2023-07-17 13:15:00,13PM,,,North Jakarta,Ancol
2023-07-17 13:25:00,13PM,,,North Jakarta,Ancol
2023-07-17 13:35:00,13PM,,,North Jakarta,Ancol
2023-07-17 13:45:00,13PM,,,North Jakarta,Ancol
2023-07-17 13:55:00,13PM,,,North Jakarta,Ancol
2023-07-17 14:05:00,14PM,,,North Jakarta,Ancol
2023-07-17 14:15:00,14PM,,,North Jakarta,Ancol
2023-07-17 14:25:00,14PM,,,North Jakarta,Ancol
2023-07-17 14:35:00,14PM,,,North Jakarta,Ancol
2023-07-17 14:45:00,14PM,,,North Jakarta,Ancol
2023-07-17 14:55:00,14PM,,,North Jakarta,Ancol
2023-07-17 15:05:00,15PM,,,North Jakarta,Ancol
2023-07-17 15:15:00,15PM,,,North Jakarta,Ancol
2023-07-17 15:25:00,15PM,,,North Jakarta,Ancol
2023-07-17 15:35:00,15PM,,,North Jakarta,Ancol
2023-07-17 15:45:00,15PM,,,North Jakarta,Ancol
2023-07-17 15:55:00,15PM,,,North Jakarta,Ancol
2023-07-17 16:05:00,16PM,,,North Jakarta,Ancol
2023-07-17 16:15:00,16PM,,,North Jakarta,Ancol
2023-07-17 16:25:00,16PM,,,North Jakarta,Ancol
2023-07-17 16:35:00,16PM,,,North Jakarta,Ancol
2023-07-17 16:45:00,16PM,,,North Jakarta,Ancol
2023-07-17 16:55:00,16PM,,,North Jakarta,Ancol
2023-07-17 17:05:00,17PM,,,North Jakarta,Ancol
2023-07-17 17:15:00,17PM,,,North Jakarta,Ancol
2023-07-17 17:25:00,17PM,,,North Jakarta,Ancol
2023-07-17 17:35:00,17PM,,,North Jakarta,Ancol
2023-07-17 17:45:00,17PM,,,North Jakarta,Ancol
2023-07-17 17:55:00,17PM,,,North Jakarta,Ancol
2023-07-17 18:05:00,18PM,,,North Jakarta,Ancol
2023-07-17 18:15:00,18PM,,,North Jakarta,Ancol
2023-07-17 18:25:00,18PM,,,North Jakarta,Ancol
2023-07-17 18:35:00,18PM,,,North Jakarta,Ancol
2023-07-17 18:45:00,18PM,,,North Jakarta,Ancol
2023-07-17 18:55:00,18PM,,,North Jakarta,Ancol
2023-07-17 19:05:00,19PM,,,North Jakarta,Ancol
2023-07-17 19:15:00,19PM,,,North Jakarta,Ancol
2023-07-17 19:25:00,19PM,,,North Jakarta,Ancol
2023-07-17 19:35:00,19PM,,,North Jakarta,Ancol
2023-07-17 19:45:00,19PM,,,North Jakarta,Ancol
2023-07-17 19:55:00,19PM,,,North Jakarta,Ancol
2023-07-17 20:05:00,20PM,,,North Jakarta,Ancol
2023-07-17 20:15:00,20PM,,,North Jakarta,Ancol
2023-07-17 20:25:00,20PM,,,North Jakarta,Ancol
2023-07-17 20:35:00,20PM,,,North Jakarta,Ancol
2023-07-17 20:45:00,20PM,,,North Jakarta,Ancol
2023-07-17 20:55:00,20PM,,,North Jakarta,Ancol
2023-07-17 21:05:00,21PM,,,North Jakarta,Ancol
2023-07-17 21:15:00,21PM,,,North Jakarta,Ancol
2023-07-17 21:25:00,21PM,,,North Jakarta,Ancol
2023-07-17 21:35:00,21PM,,,North Jakarta,Ancol
2023-07-17 21:45:00,21PM,,,North Jakarta,Ancol
2023-07-17 21:55:00,21PM,,,North Jakarta,Ancol
2023-07-17 22:05:00,22PM,,,North Jakarta,Ancol
2023-07-17 22:15:00,22PM,,,North Jakarta,Ancol
2023-07-17 22:25:00,22PM,,,North Jakarta,Ancol
2023-07-17 22:35:00,22PM,,,North Jakarta,Ancol
2023-07-17 22:45:00,22PM,,,North Jakarta,Ancol
2023-07-17 22:55:00,22PM,,,North Jakarta,Ancol
2023-07-17 23:05:00,23PM,,,North Jakarta,Ancol
2023-07-17 23:15:00,23PM,,,North Jakarta,Ancol
2023-07-17 23:25:00,23PM,,,North Jakarta,Ancol
2023-07-17 23:35:00,23PM,,,North Jakarta,Ancol
2023-07-17 23:45:00,23PM,,,North Jakarta,Ancol
2023-07-17 23:55:00,23PM,,,North Jakarta,Ancol
2023-07-18 00:05:00,0AM,,,North Jakarta,Ancol
2023-07-18 00:15:00,0AM,,,North Jakarta,Ancol
2023-07-18 00:25:00,0AM,,,North Jakarta,Ancol
2023-07-18 00:35:00,0AM,,,North Jakarta,Ancol
2023-07-18 00:45:00,0AM,,,North Jakarta,Ancol
2023-07-18 00:55:00,0AM,,,North Jakarta,Ancol
2023-07-18 01:05:00,1AM,,,North Jakarta,Ancol
2023-07-18 01:15:00,1AM,,,North Jakarta,Ancol
2023-07-18 01:25:00,1AM,,,North Jakarta,Ancol
2023-07-18 01:35:00,1AM,,,North Jakarta,Ancol
2023-07-18 01:45:00,1AM,,,North Jakarta,Ancol
2023-07-18 01:55:00,1AM,,,North Jakarta,Ancol
2023-07-18 02:05:00,2AM,,,North Jakarta,Ancol
2023-07-18 02:15:00,2AM,,,North Jakarta,Ancol
2023-07-18 02:25:00,2AM,,,North Jakarta,Ancol
2023-07-18 02:35:00,2AM,,,North Jakarta,Ancol
2023-07-18 02:45:00,2AM,,,North Jakarta,Ancol
2023-07-18 02:55:00,2AM,,,North Jakarta,Ancol
2023-07-18 03:05:00,3AM,,,North Jakarta,Ancol
2023-07-18 03:15:00,3AM,,,North Jakarta,Ancol
2023-07-18 03:25:00,3AM,,,North Jakarta,Ancol
2023-07-18 03:35:00,3AM,,,North Jakarta,Ancol
2023-07-18 03:45:00,3AM,,,North Jakarta,Ancol
2023-07-18 03:55:00,3AM,,,North Jakarta,Ancol
2023-07-18 04:05:00,4AM,,,North Jakarta,Ancol
2023-07-18 04:15:00,4AM,,,North Jakarta,Ancol
2023-07-18 04:25:00,4AM,,,North Jakarta,Ancol
2023-07-18 04:35:00,4AM,,,North Jakarta,Ancol
2023-07-18 04:45:00,4AM,,,North Jakarta,Ancol
2023-07-18 04:55:00,4AM,,,North Jakarta,Ancol
2023-07-18 05:05:00,5AM,,,North Jakarta,Ancol
2023-07-18 05:15:00,5AM,,,North Jakarta,Ancol
2023-07-18 05:25:00,5AM,,,North Jakarta,Ancol
2023-07-18 05:35:00,5AM,,,North Jakarta,Ancol
2023-07-18 05:45:00,5AM,,,North Jakarta,Ancol
2023-07-18 05:55:00,5AM,,,North Jakarta,Ancol
2023-07-18 06:05:00,6AM,,,North Jakarta,Ancol
2023-07-18 06:15:00,6AM,,,North Jakarta,Ancol
2023-07-18 06:25:00,6AM,,,North Jakarta,Ancol
2023-07-18 06:35:00,6AM,,,North Jakarta,Ancol
2023-07-18 06:45:00,6AM,,,North Jakarta,Ancol
2023-07-18 06:55:00,6AM,,,North Jakarta,Ancol
2023-07-18 07:05:00,7AM,,,North Jakarta,Ancol
2023-07-18 07:15:00,7AM,,,North Jakarta,Ancol
2023-07-18 07:25:00,7AM,,,North Jakarta,Ancol
2023-07-18 07:35:00,7AM,,,North Jakarta,Ancol
2023-07-18 07:45:00,7AM,,,North Jakarta,Ancol
2023-07-18 07:55:00,7AM,,,North Jakarta,Ancol
2023-07-18 08:05:00,8AM,,,North Jakarta,Ancol
2023-07-18 08:15:00,8AM,,,North Jakarta,Ancol
2023-07-18 08:25:00,8AM,,,North Jakarta,Ancol
2023-07-18 08:35:00,8AM,,,North Jakarta,Ancol
2023-07-18 08:45:00,8AM,,,North Jakarta,Ancol
2023-07-18 08:55:00,8AM,,,North Jakarta,Ancol
2023-07-18 09:05:00,9AM,,,North Jakarta,Ancol
2023-07-18 09:15:00,9AM,,,North Jakarta,Ancol
2023-07-18 09:25:00,9AM,,,North Jakarta,Ancol
2023-07-18 09:35:00,9AM,,,North Jakarta,Ancol
2023-07-18 09:45:00,9AM,,,North Jakarta,Ancol
2023-07-18 09:55:00,9AM,,,North Jakarta,Ancol
2023-07-18 10:05:00,10AM,,,North Jakarta,Ancol
2023-07-18 10:15:00,10AM,,,North Jakarta,Ancol
2023-07-18 10:25:00,10AM,,,North Jakarta,Ancol
2023-07-18 10:35:00,10AM,,,North Jakarta,Ancol
2023-07-18 10:45:00,10AM,,,North Jakarta,Ancol
2023-07-18 10:55:00,10AM,,,North Jakarta,Ancol
2023-07-18 11:05:00,11AM,,,North Jakarta,Ancol
2023-07-18 11:15:00,11AM,,,North Jakarta,Ancol
2023-07-18 11:25:00,11AM,,,North Jakarta,Ancol
2023-07-18 11:35:00,11AM,,,North Jakarta,Ancol
2023-07-18 11:45:00,11AM,,,North Jakarta,Ancol
2023-07-18 11:55:00,11AM,,,North Jakarta,Ancol
2023-07-18 12:05:00,12PM,,,North Jakarta,Ancol
2023-07-18 12:15:00,12PM,,,North Jakarta,Ancol
2023-07-18 12:25:00,12PM,,,North Jakarta,Ancol
2023-07-18 12:35:00,12PM,,,North Jakarta,Ancol
2023-07-18 12:45:00,12PM,,,North Jakarta,Ancol
2023-07-18 12:55:00,12PM,,,North Jakarta,Ancol
2023-07-18 13:05:00,13PM,,,North Jakarta,Ancol
2023-07-18 13:15:00,13PM,,,North Jakarta,Ancol
2023-07-18 13:25:00,13PM,,,North Jakarta,Ancol
2023-07-18 13:35:00,13PM,,,North Jakarta,Ancol
2023-07-18 13:45:00,13PM,,,North Jakarta,Ancol
2023-07-18 13:55:00,13PM,,,North Jakarta,Ancol
2023-07-18 14:05:00,14PM,,,North Jakarta,Ancol
2023-07-18 14:15:00,14PM,,,North Jakarta,Ancol
2023-07-18 14:25:00,14PM,,,North Jakarta,Ancol
2023-07-18 14:35:00,14PM,,,North Jakarta,Ancol
2023-07-18 14:45:00,14PM,,,North Jakarta,Ancol
2023-07-18 14:55:00,14PM,,,North Jakarta,Ancol
2023-07-18 15:05:00,15PM,,,North Jakarta,Ancol
2023-07-18 15:15:00,15PM,,,North Jakarta,Ancol
2023-07-18 15:25:00,15PM,,,North Jakarta,Ancol
2023-07-18 15:35:00,15PM,,,North Jakarta,Ancol
2023-07-18 15:45:00,15PM,,,North Jakarta,Ancol
2023-07-18 15:55:00,15PM,,,North Jakarta,Ancol
2023-07-18 16:05:00,16PM,,,North Jakarta,Ancol
2023-07-18 16:15:00,16PM,,,North Jakarta,Ancol
2023-07-18 16:25:00,16PM,,,North Jakarta,Ancol
2023-07-18 16:35:00,16PM,,,North Jakarta,Ancol
2023-07-18 16:45:00,16PM,,,North Jakarta,Ancol
2023-07-18 16:55:00,16PM,,,North Jakarta,Ancol
2023-07-18 17:05:00,17PM,,,North Jakarta,Ancol
2023-07-18 17:15:00,17PM,,,North Jakarta,Ancol
2023-07-18 17:25:00,17PM,,,North Jakarta,Ancol
2023-07-18 17:35:00,17PM,,,North Jakarta,Ancol
2023-07-18 17:45:00,17PM,,,North Jakarta,Ancol
2023-07-18 17:55:00,17PM,,,North Jakarta,Ancol
2023-07-18 18:05:00,18PM,,,North Jakarta,Ancol
2023-07-18 18:15:00,18PM,,,North Jakarta,Ancol
2023-07-18 18:25:00,18PM,,,North Jakarta,Ancol
2023-07-18 18:35:00,18PM,,,North Jakarta,Ancol
2023-07-18 18:45:00,18PM,,,North Jakarta,Ancol
2023-07-18 18:55:00,18PM,,,North Jakarta,Ancol
2023-07-18 19:05:00,19PM,,,North Jakarta,Ancol
2023-07-18 19:15:00,19PM,,,North Jakarta,Ancol
2023-07-18 19:25:00,19PM,,,North Jakarta,Ancol
2023-07-18 19:35:00,19PM,,,North Jakarta,Ancol
2023-07-18 19:45:00,19PM,,,North Jakarta,Ancol
2023-07-18 19:55:00,19PM,,,North Jakarta,Ancol
2023-07-18 20:05:00,20PM,,,North Jakarta,Ancol
2023-07-18 20:15:00,20PM,,,North Jakarta,Ancol
2023-07-18 20:25:00,20PM,,,North Jakarta,Ancol
2023-07-18 20:35:00,20PM,,,North Jakarta,Ancol
2023-07-18 20:45:00,20PM,,,North Jakarta,Ancol
2023-07-18 20:55:00,20PM,,,North Jakarta,Ancol
2023-07-18 21:05:00,21PM,,,North Jakarta,Ancol
2023-07-18 21:15:00,21PM,,,North Jakarta,Ancol
2023-07-18 21:25:00,21PM,,,North Jakarta,Ancol
2023-07-18 21:35:00,21PM,,,North Jakarta,Ancol
2023-07-18 21:45:00,21PM,,,North Jakarta,Ancol
2023-07-18 21:55:00,21PM,,,North Jakarta,Ancol
2023-07-18 22:05:00,22PM,,,North Jakarta,Ancol
2023-07-18 22:15:00,22PM,,,North Jakarta,Ancol
2023-07-18 22:25:00,22PM,,,North Jakarta,Ancol
2023-07-18 22:35:00,22PM,,,North Jakarta,Ancol
2023-07-18 22:45:00,22PM,,,North Jakarta,Ancol
2023-07-18 22:55:00,22PM,,,North Jakarta,Ancol
2023-07-18 23:05:00,23PM,,,North Jakarta,Ancol
2023-07-18 23:15:00,23PM,,,North Jakarta,Ancol
2023-07-18 23:25:00,23PM,,,North Jakarta,Ancol
2023-07-18 23:35:00,23PM,,,North Jakarta,Ancol
2023-07-18 23:45:00,23PM,,,North Jakarta,Ancol
2023-07-18 23:55:00,23PM,,,North Jakarta,Ancol
2023-07-19 00:05:00,0AM,,,North Jakarta,Ancol
2023-07-19 00:15:00,0AM,,,North Jakarta,Ancol
2023-07-19 00:25:00,0AM,,,North Jakarta,Ancol
2023-07-19 00:35:00,0AM,,,North Jakarta,Ancol
2023-07-19 00:45:00,0AM,,,North Jakarta,Ancol
2023-07-19 00:55:00,0AM,,,North Jakarta,Ancol
2023-07-19 01:05:00,1AM,,,North Jakarta,Ancol
2023-07-19 01:15:00,1AM,,,North Jakarta,Ancol
2023-07-19 01:25:00,1AM,,,North Jakarta,Ancol
2023-07-19 01:35:00,1AM,,,North Jakarta,Ancol
2023-07-19 01:45:00,1AM,,,North Jakarta,Ancol
2023-07-19 01:55:00,1AM,,,North Jakarta,Ancol
2023-07-19 02:05:00,2AM,,,North Jakarta,Ancol
2023-07-19 02:15:00,2AM,,,North Jakarta,Ancol
2023-07-19 02:25:00,2AM,,,North Jakarta,Ancol
2023-07-19 02:35:00,2AM,,,North Jakarta,Ancol
2023-07-19 02:45:00,2AM,,,North Jakarta,Ancol
2023-07-19 02:55:00,2AM,,,North Jakarta,Ancol
2023-07-19 03:05:00,3AM,,,North Jakarta,Ancol
2023-07-19 03:15:00,3AM,,,North Jakarta,Ancol
2023-07-19 03:25:00,3AM,,,North Jakarta,Ancol
2023-07-19 03:35:00,3AM,,,North Jakarta,Ancol
2023-07-19 03:45:00,3AM,,,North Jakarta,Ancol
2023-07-19 03:55:00,3AM,,,North Jakarta,Ancol
2023-07-19 04:05:00,4AM,,,North Jakarta,Ancol
2023-07-19 04:15:00,4AM,,,North Jakarta,Ancol
2023-07-19 04:25:00,4AM,,,North Jakarta,Ancol
2023-07-19 04:35:00,4AM,,,North Jakarta,Ancol
2023-07-19 04:45:00,4AM,,,North Jakarta,Ancol
2023-07-19 04:55:00,4AM,,,North Jakarta,Ancol
2023-07-19 05:05:00,5AM,,,North Jakarta,Ancol
2023-07-19 05:15:00,5AM,,,North Jakarta,Ancol
2023-07-19 05:25:00,5AM,,,North Jakarta,Ancol
2023-07-19 05:35:00,5AM,,,North Jakarta,Ancol
2023-07-19 05:45:00,5AM,,,North Jakarta,Ancol
2023-07-19 05:55:00,5AM,,,North Jakarta,Ancol
2023-07-19 06:05:00,6AM,,,North Jakarta,Ancol
2023-07-19 06:15:00,6AM,,,North Jakarta,Ancol
2023-07-19 06:25:00,6AM,,,North Jakarta,Ancol
2023-07-19 06:35:00,6AM,,,North Jakarta,Ancol
2023-07-19 06:45:00,6AM,,,North Jakarta,Ancol
2023-07-19 06:55:00,6AM,,,North Jakarta,Ancol
2023-07-19 07:05:00,7AM,,,North Jakarta,Ancol
2023-07-19 07:15:00,7AM,,,North Jakarta,Ancol
2023-07-19 07:25:00,7AM,,,North Jakarta,Ancol
2023-07-19 07:35:00,7AM,,,North Jakarta,Ancol
2023-07-19 07:45:00,7AM,,,North Jakarta,Ancol
2023-07-19 07:55:00,7AM,,,North Jakarta,Ancol
2023-07-19 08:05:00,8AM,,,North Jakarta,Ancol
2023-07-19 08:15:00,8AM,,,North Jakarta,Ancol
2023-07-19 08:25:00,8AM,,,North Jakarta,Ancol
2023-07-19 08:35:00,8AM,,,North Jakarta,Ancol
2023-07-19 08:45:00,8AM,,,North Jakarta,Ancol
2023-07-19 08:55:00,8AM,,,North Jakarta,Ancol
2023-07-19 09:05:00,9AM,,,North Jakarta,Ancol
2023-07-19 09:15:00,9AM,,,North Jakarta,Ancol
2023-07-19 09:25:00,9AM,,,North Jakarta,Ancol
2023-07-19 09:35:00,9AM,,,North Jakarta,Ancol
2023-07-19 09:45:00,9AM,,,North Jakarta,Ancol
2023-07-19 09:55:00,9AM,,,North Jakarta,Ancol
2023-07-19 10:05:00,10AM,,,North Jakarta,Ancol
2023-07-19 10:15:00,10AM,,,North Jakarta,Ancol
2023-07-19 10:25:00,10AM,,,North Jakarta,Ancol
2023-07-19 10:35:00,10AM,,,North Jakarta,Ancol
2023-07-19 10:45:00,10AM,,,North Jakarta,Ancol
2023-07-19 10:55:00,10AM,,,North Jakarta,Ancol
2023-07-19 11:05:00,11AM,,,North Jakarta,Ancol
2023-07-19 11:15:00,11AM,,,North Jakarta,Ancol
2023-07-19 11:25:00,11AM,,,North Jakarta,Ancol
2023-07-19 11:35:00,11AM,,,North Jakarta,Ancol
2023-07-19 11:45:00,11AM,,,North Jakarta,Ancol
2023-07-19 11:55:00,11AM,,,North Jakarta,Ancol
2023-07-19 12:05:00,12PM,,,North Jakarta,Ancol
2023-07-19 12:15:00,12PM,,,North Jakarta,Ancol
2023-07-19 12:25:00,12PM,,,North Jakarta,Ancol
2023-07-19 12:35:00,12PM,,,North Jakarta,Ancol
2023-07-19 12:45:00,12PM,,,North Jakarta,Ancol
2023-07-19 12:55:00,12PM,,,North Jakarta,Ancol
2023-07-19 13:05:00,13PM,,,North Jakarta,Ancol
2023-07-19 13:15:00,13PM,,,North Jakarta,Ancol
2023-07-19 13:25:00,13PM,,,North Jakarta,Ancol
2023-07-19 13:35:00,13PM,,,North Jakarta,Ancol
2023-07-19 13:45:00,13PM,,,North Jakarta,Ancol
2023-07-19 13:55:00,13PM,,,North Jakarta,Ancol
2023-07-19 14:05:00,14PM,,,North Jakarta,Ancol
2023-07-19 14:15:00,14PM,,,North Jakarta,Ancol
2023-07-19 14:25:00,14PM,,,North Jakarta,Ancol
2023-07-19 14:35:00,14PM,,,North Jakarta,Ancol
2023-07-19 14:45:00,14PM,,,North Jakarta,Ancol
2023-07-19 14:55:00,14PM,,,North Jakarta,Ancol
2023-07-19 15:05:00,15PM,,,North Jakarta,Ancol
2023-07-19 15:15:00,15PM,,,North Jakarta,Ancol
2023-07-19 15:25:00,15PM,,,North Jakarta,Ancol
2023-07-19 15:35:00,15PM,,,North Jakarta,Ancol
2023-07-19 15:45:00,15PM,,,North Jakarta,Ancol
2023-07-19 15:55:00,15PM,,,North Jakarta,Ancol
2023-07-19 16:05:00,16PM,,,North Jakarta,Ancol
2023-07-19 16:15:00,16PM,,,North Jakarta,Ancol
2023-07-19 16:25:00,16PM,,,North Jakarta,Ancol
2023-07-19 16:35:00,16PM,,,North Jakarta,Ancol
2023-07-19 16:45:00,16PM,,,North Jakarta,Ancol
2023-07-19 16:55:00,16PM,,,North Jakarta,Ancol
2023-07-19 17:05:00,17PM,,,North Jakarta,Ancol
2023-07-19 17:15:00,17PM,,,North Jakarta,Ancol
2023-07-19 17:25:00,17PM,,,North Jakarta,Ancol
2023-07-19 17:35:00,17PM,,,North Jakarta,Ancol
2023-07-19 17:45:00,17PM,,,North Jakarta,Ancol
2023-07-19 17:55:00,17PM,,,North Jakarta,Ancol
2023-07-19 18:05:00,18PM,,,North Jakarta,Ancol
2023-07-19 18:15:00,18PM,,,North Jakarta,Ancol
2023-07-19 18:25:00,18PM,,,North Jakarta,Ancol
2023-07-19 18:35:00,18PM,,,North Jakarta,Ancol
2023-07-19 18:45:00,18PM,,,North Jakarta,Ancol
2023-07-19 18:55:00,18PM,,,North Jakarta,Ancol
2023-07-19 19:05:00,19PM,,,North Jakarta,Ancol
2023-07-19 19:15:00,19PM,,,North Jakarta,Ancol
2023-07-19 19:25:00,19PM,,,North Jakarta,Ancol
2023-07-19 19:35:00,19PM,,,North Jakarta,Ancol
2023-07-19 19:45:00,19PM,,,North Jakarta,Ancol
2023-07-19 19:55:00,19PM,,,North Jakarta,Ancol
2023-07-19 20:05:00,20PM,,,North Jakarta,Ancol
2023-07-19 20:15:00,20PM,,,North Jakarta,Ancol
2023-07-19 20:25:00,20PM,,,North Jakarta,Ancol
2023-07-19 20:35:00,20PM,,,North Jakarta,Ancol
2023-07-19 20:45:00,20PM,,,North Jakarta,Ancol
2023-07-19 20:55:00,20PM,,,North Jakarta,Ancol
2023-07-19 21:05:00,21PM,,,North Jakarta,Ancol
2023-07-19 21:15:00,21PM,,,North Jakarta,Ancol
2023-07-19 21:25:00,21PM,,,North Jakarta,Ancol
2023-07-19 21:35:00,21PM,,,North Jakarta,Ancol
2023-07-19 21:45:00,21PM,,,North Jakarta,Ancol
2023-07-19 21:55:00,21PM,,,North Jakarta,Ancol
2023-07-19 22:05:00,22PM,,,North Jakarta,Ancol
2023-07-19 22:15:00,22PM,,,North Jakarta,Ancol
2023-07-19 22:25:00,22PM,,,North Jakarta,Ancol
2023-07-19 22:35:00,22PM,,,North Jakarta,Ancol
2023-07-19 22:45:00,22PM,,,North Jakarta,Ancol
2023-07-19 22:55:00,22PM,,,North Jakarta,Ancol
2023-07-19 23:05:00,23PM,,,North Jakarta,Ancol
2023-07-19 23:15:00,23PM,,,North Jakarta,Ancol
2023-07-19 23:25:00,23PM,,,North Jakarta,Ancol
2023-07-19 23:35:00,23PM,,,North Jakarta,Ancol
2023-07-19 23:45:00,23PM,,,North Jakarta,Ancol
2023-07-19 23:55:00,23PM,,,North Jakarta,Ancol
2023-07-20 00:05:00,0AM,,,North Jakarta,Ancol
2023-07-20 00:15:00,0AM,,,North Jakarta,Ancol
2023-07-20 00:25:00,0AM,,,North Jakarta,Ancol
2023-07-20 00:35:00,0AM,,,North Jakarta,Ancol
2023-07-20 00:45:00,0AM,,,North Jakarta,Ancol
2023-07-20 00:55:00,0AM,,,North Jakarta,Ancol
2023-07-20 01:05:00,1AM,,,North Jakarta,Ancol
2023-07-20 01:15:00,1AM,,,North Jakarta,Ancol
2023-07-20 01:25:00,1AM,,,North Jakarta,Ancol
2023-07-20 01:35:00,1AM,,,North Jakarta,Ancol
2023-07-20 01:45:00,1AM,,,North Jakarta,Ancol
2023-07-20 01:55:00,1AM,,,North Jakarta,Ancol
2023-07-20 02:05:00,2AM,,,North Jakarta,Ancol
2023-07-20 02:15:00,2AM,,,North Jakarta,Ancol
2023-07-20 02:25:00,2AM,,,North Jakarta,Ancol
2023-07-20 02:35:00,2AM,,,North Jakarta,Ancol
2023-07-20 02:45:00,2AM,,,North Jakarta,Ancol
2023-07-20 02:55:00,2AM,,,North Jakarta,Ancol
2023-07-20 03:05:00,3AM,,,North Jakarta,Ancol
2023-07-20 03:15:00,3AM,,,North Jakarta,Ancol
2023-07-20 03:25:00,3AM,,,North Jakarta,Ancol
2023-07-20 03:35:00,3AM,,,North Jakarta,Ancol
2023-07-20 03:45:00,3AM,,,North Jakarta,Ancol
2023-07-20 03:55:00,3AM,,,North Jakarta,Ancol
2023-07-20 04:05:00,4AM,,,North Jakarta,Ancol
2023-07-20 04:15:00,4AM,,,North Jakarta,Ancol
2023-07-20 04:25:00,4AM,,,North Jakarta,Ancol
2023-07-20 04:35:00,4AM,,,North Jakarta,Ancol
2023-07-20 04:45:00,4AM,,,North Jakarta,Ancol
2023-07-20 04:55:00,4AM,,,North Jakarta,Ancol
2023-07-20 05:05:00,5AM,,,North Jakarta,Ancol
2023-07-20 05:15:00,5AM,,,North Jakarta,Ancol
2023-07-20 05:25:00,5AM,,,North Jakarta,Ancol
2023-07-20 05:35:00,5AM,,,North Jakarta,Ancol
2023-07-20 05:45:00,5AM,,,North Jakarta,Ancol
2023-07-20 05:55:00,5AM,,,North Jakarta,Ancol
