Minute,Hour,Temperature,Pressure,Humidity,PM1,PM2.5,PM10,Region,Location
2023-07-19 08:05:00,8AM,16.18,1023.51,87.81,24.73,37.56,44.54,Bandung Barat,Kayuambon
2023-07-19 08:15:00,8AM,16.47,1023.58,87.44,23.37,35.84,42.3,Bandung Barat,Kayuambon
2023-07-19 08:25:00,8AM,16.64,1023.64,87.25,22.8,35.35,41.71,Bandung Barat,Kayuambon
2023-07-19 08:35:00,8AM,16.7,1023.71,87.25,21.38,33.51,39.82,Bandung Barat,Kayuambon
2023-07-19 08:45:00,8AM,16.93,1023.76,86.46,19.84,31.46,37.76,Bandung Barat,Kayuambon
2023-07-19 08:55:00,8AM,17.33,1023.81,84.9,20.49,32.65,39.47,Bandung Barat,Kayuambon
2023-07-19 09:05:00,9AM,17.73,1023.84,83.37,21.31,34.02,41.4,Bandung Barat,Kayuambon
2023-07-19 09:15:00,9AM,18.14,1023.86,81.9,21.77,34.73,42.41,Bandung Barat,Kayuambon
2023-07-19 09:25:00,9AM,18.57,1023.86,80.46,21.24,33.88,41.31,Bandung Barat,Kayuambon
2023-07-19 09:35:00,9AM,19.0,1023.84,79.06,21.09,33.56,40.85,Bandung Barat,Kayuambon
2023-07-19 09:45:00,9AM,19.25,1023.82,78.48,21.1,33.53,40.82,Bandung Barat,Kayuambon
2023-07-19 09:55:00,9AM,19.41,1023.8,78.14,20.94,33.18,40.3,Bandung Barat,Kayuambon
2023-07-19 10:05:00,10AM,19.66,1023.78,77.26,20.58,32.53,39.4,Bandung Barat,Kayuambon
2023-07-19 10:15:00,10AM,19.9,1023.75,76.37,20.3,31.98,38.61,Bandung Barat,Kayuambon
2023-07-19 10:25:00,10AM,20.14,1023.74,75.42,20.18,31.7,38.19,Bandung Barat,Kayuambon
2023-07-19 10:35:00,10AM,20.38,1023.72,74.49,20.11,31.51,37.88,Bandung Barat,Kayuambon
2023-07-19 10:45:00,10AM,20.63,1023.7,73.53,20.01,31.23,37.5,Bandung Barat,Kayuambon
2023-07-19 10:55:00,10AM,20.77,1023.68,73.03,19.74,30.79,36.91,Bandung Barat,Kayuambon
2023-07-19 11:05:00,11AM,21.0,1023.63,71.95,19.49,30.32,36.21,Bandung Barat,Kayuambon
2023-07-19 11:15:00,11AM,21.23,1023.58,70.87,19.37,30.07,35.86,Bandung Barat,Kayuambon
2023-07-19 11:25:00,11AM,21.47,1023.52,69.86,19.38,30.08,35.84,Bandung Barat,Kayuambon
2023-07-19 11:35:00,11AM,21.7,1023.44,68.83,19.38,30.12,35.89,Bandung Barat,Kayuambon
2023-07-19 11:45:00,11AM,21.92,1023.35,67.83,19.51,30.28,36.08,Bandung Barat,Kayuambon
2023-07-19 11:55:00,11AM,22.15,1023.26,66.93,20.0,30.98,37.02,Bandung Barat,Kayuambon
2023-07-19 12:05:00,12PM,22.22,1023.16,66.89,20.66,31.93,38.36,Bandung Barat,Kayuambon
2023-07-19 12:15:00,12PM,22.31,1023.07,66.64,21.33,32.93,39.73,Bandung Barat,Kayuambon
2023-07-19 12:25:00,12PM,22.41,1022.98,66.34,21.7,33.48,40.54,Bandung Barat,Kayuambon
2023-07-19 12:35:00,12PM,22.52,1022.9,66.04,22.14,34.09,41.38,Bandung Barat,Kayuambon
2023-07-19 12:45:00,12PM,22.61,1022.8,65.73,22.42,34.54,42.03,Bandung Barat,Kayuambon
2023-07-19 12:55:00,12PM,22.73,1022.69,65.44,22.6,34.74,42.35,Bandung Barat,Kayuambon
2023-07-19 13:05:00,13PM,22.81,1022.56,65.35,22.54,34.67,42.27,Bandung Barat,Kayuambon
2023-07-19 13:15:00,13PM,22.83,1022.44,65.43,22.42,34.52,42.05,Bandung Barat,Kayuambon
2023-07-19 13:25:00,13PM,22.91,1022.31,65.22,22.3,34.37,41.81,Bandung Barat,Kayuambon
2023-07-19 13:35:00,13PM,22.98,1022.16,64.97,22.0,33.97,41.25,Bandung Barat,Kayuambon
2023-07-19 13:45:00,13PM,23.06,1022.02,64.77,21.85,33.76,40.94,Bandung Barat,Kayuambon
2023-07-19 13:55:00,13PM,23.15,1021.89,64.5,21.43,33.12,40.03,Bandung Barat,Kayuambon
2023-07-19 14:05:00,14PM,23.26,1021.78,64.37,21.16,32.64,39.31,Bandung Barat,Kayuambon
2023-07-19 14:15:00,14PM,23.32,1021.67,64.27,21.23,32.73,39.43,Bandung Barat,Kayuambon
2023-07-19 14:25:00,14PM,23.37,1021.57,64.38,21.49,33.09,39.98,Bandung Barat,Kayuambon
2023-07-19 14:35:00,14PM,23.42,1021.48,64.05,21.88,33.62,40.68,Bandung Barat,Kayuambon
2023-07-19 14:45:00,14PM,23.42,1021.4,63.56,22.28,34.12,41.44,Bandung Barat,Kayuambon
2023-07-19 14:55:00,14PM,23.41,1021.35,63.04,22.68,34.66,42.21,Bandung Barat,Kayuambon
2023-07-19 15:05:00,15PM,23.38,1021.3,62.39,22.85,34.85,42.46,Bandung Barat,Kayuambon
2023-07-19 15:15:00,15PM,23.36,1021.26,61.84,22.93,34.86,42.49,Bandung Barat,Kayuambon
2023-07-19 15:25:00,15PM,23.34,1021.22,61.28,22.85,34.55,41.98,Bandung Barat,Kayuambon
2023-07-19 15:35:00,15PM,23.31,1021.2,61.13,22.67,34.15,41.43,Bandung Barat,Kayuambon
2023-07-19 15:45:00,15PM,23.24,1021.18,61.14,22.43,33.71,40.74,Bandung Barat,Kayuambon
2023-07-19 15:55:00,15PM,23.11,1021.16,61.33,22.15,33.19,39.98,Bandung Barat,Kayuambon
2023-07-19 16:05:00,16PM,22.98,1021.14,61.47,21.9,32.67,39.27,Bandung Barat,Kayuambon
2023-07-19 16:15:00,16PM,22.83,1021.14,61.56,21.49,31.87,38.16,Bandung Barat,Kayuambon
2023-07-19 16:25:00,16PM,22.68,1021.14,61.62,21.16,31.27,37.32,Bandung Barat,Kayuambon
2023-07-19 16:35:00,16PM,22.53,1021.16,61.64,20.52,30.21,35.85,Bandung Barat,Kayuambon
2023-07-19 16:45:00,16PM,22.43,1021.19,61.55,20.0,29.24,34.53,Bandung Barat,Kayuambon
2023-07-19 16:55:00,16PM,22.28,1021.24,61.91,19.77,28.79,33.91,Bandung Barat,Kayuambon
2023-07-19 17:05:00,17PM,22.04,1021.3,62.89,19.68,28.51,33.48,Bandung Barat,Kayuambon
2023-07-19 17:15:00,17PM,21.8,1021.37,63.89,19.6,28.33,33.23,Bandung Barat,Kayuambon
2023-07-19 17:25:00,17PM,21.57,1021.45,64.92,19.56,28.18,33.03,Bandung Barat,Kayuambon
2023-07-19 17:35:00,17PM,21.41,1021.53,65.7,19.75,28.4,33.33,Bandung Barat,Kayuambon
2023-07-19 17:45:00,17PM,21.19,1021.61,66.9,19.97,28.67,33.71,Bandung Barat,Kayuambon
2023-07-19 17:55:00,17PM,20.99,1021.7,67.84,20.34,29.29,34.55,Bandung Barat,Kayuambon
2023-07-19 18:05:00,18PM,20.61,1021.81,69.66,20.54,29.82,35.32,Bandung Barat,Kayuambon
2023-07-19 18:15:00,18PM,20.24,1021.93,71.51,20.86,30.47,36.25,Bandung Barat,Kayuambon
2023-07-19 18:25:00,18PM,19.87,1022.05,73.26,20.98,30.74,36.64,Bandung Barat,Kayuambon
2023-07-19 18:35:00,18PM,19.87,1022.15,73.26,20.98,30.74,36.64,Bandung Barat,Kayuambon
2023-07-19 18:45:00,18PM,19.77,1022.25,73.43,20.54,30.07,35.66,Bandung Barat,Kayuambon
2023-07-19 18:55:00,18PM,19.47,1022.36,74.58,19.68,28.82,33.77,Bandung Barat,Kayuambon
2023-07-19 19:05:00,19PM,19.43,1022.44,74.33,18.65,27.17,31.23,Bandung Barat,Kayuambon
2023-07-19 19:15:00,19PM,19.15,1022.53,75.16,17.47,25.33,28.38,Bandung Barat,Kayuambon
2023-07-19 19:25:00,19PM,18.89,1022.62,75.97,16.23,23.33,25.38,Bandung Barat,Kayuambon
2023-07-19 19:35:00,19PM,18.75,1022.72,76.32,15.71,22.49,24.34,Bandung Barat,Kayuambon
2023-07-19 19:45:00,19PM,18.52,1022.82,76.81,14.11,20.04,21.3,Bandung Barat,Kayuambon
2023-07-19 19:55:00,19PM,18.26,1022.9,77.2,12.31,17.35,18.25,Bandung Barat,Kayuambon
2023-07-19 20:05:00,20PM,17.98,1022.97,77.57,10.62,14.92,15.66,Bandung Barat,Kayuambon
2023-07-19 20:15:00,20PM,17.91,1023.05,77.03,8.92,12.41,13.06,Bandung Barat,Kayuambon
2023-07-19 20:25:00,20PM,17.74,1023.15,75.97,7.26,10.08,10.65,Bandung Barat,Kayuambon
2023-07-19 20:35:00,20PM,17.56,1023.23,75.03,5.82,8.09,8.57,Bandung Barat,Kayuambon
2023-07-19 20:45:00,20PM,17.41,1023.31,74.2,4.98,6.89,7.29,Bandung Barat,Kayuambon
2023-07-19 20:55:00,20PM,17.27,1023.4,73.5,4.65,6.44,6.83,Bandung Barat,Kayuambon
2023-07-19 21:05:00,21PM,17.16,1023.47,72.88,4.73,6.54,6.97,Bandung Barat,Kayuambon
2023-07-19 21:15:00,21PM,17.04,1023.52,72.27,4.56,6.37,6.76,Bandung Barat,Kayuambon
2023-07-19 21:25:00,21PM,16.99,1023.56,72.27,4.54,6.32,6.72,Bandung Barat,Kayuambon
2023-07-19 21:35:00,21PM,16.91,1023.6,72.36,4.63,6.39,6.81,Bandung Barat,Kayuambon
2023-07-19 21:45:00,21PM,16.79,1023.63,72.6,4.94,6.83,7.27,Bandung Barat,Kayuambon
2023-07-19 21:55:00,21PM,16.69,1023.67,72.95,5.71,7.77,8.2,Bandung Barat,Kayuambon
2023-07-19 22:05:00,22PM,16.6,1023.7,73.27,6.32,8.68,9.24,Bandung Barat,Kayuambon
2023-07-19 22:15:00,22PM,16.51,1023.71,73.44,6.61,9.01,9.56,Bandung Barat,Kayuambon
2023-07-19 22:25:00,22PM,16.43,1023.7,73.53,6.57,8.94,9.48,Bandung Barat,Kayuambon
2023-07-19 22:35:00,22PM,16.39,1023.7,73.51,6.26,8.57,9.09,Bandung Barat,Kayuambon
2023-07-19 22:45:00,22PM,16.39,1023.71,73.42,5.75,7.87,8.35,Bandung Barat,Kayuambon
2023-07-19 22:55:00,22PM,16.34,1023.7,73.28,4.76,6.6,7.06,Bandung Barat,Kayuambon
2023-07-19 23:05:00,23PM,16.24,1023.69,73.16,3.72,5.07,5.34,Bandung Barat,Kayuambon
2023-07-19 23:15:00,23PM,16.15,1023.71,73.18,3.37,4.62,4.87,Bandung Barat,Kayuambon
2023-07-19 23:25:00,23PM,16.05,1023.74,73.29,3.02,4.17,4.4,Bandung Barat,Kayuambon
2023-07-19 23:35:00,23PM,15.97,1023.79,73.44,2.93,4.03,4.28,Bandung Barat,Kayuambon
2023-07-19 23:45:00,23PM,15.88,1023.79,73.59,2.9,4.02,4.26,Bandung Barat,Kayuambon
2023-07-19 23:55:00,23PM,15.81,1023.78,73.71,2.94,4.08,4.32,Bandung Barat,Kayuambon
2023-07-20 00:05:00,0AM,15.76,1023.77,73.57,2.91,4.03,4.31,Bandung Barat,Kayuambon
2023-07-20 00:15:00,0AM,15.71,1023.74,73.43,2.74,3.77,4.02,Bandung Barat,Kayuambon
2023-07-20 00:25:00,0AM,15.68,1023.67,73.22,2.77,3.82,4.1,Bandung Barat,Kayuambon
2023-07-20 00:35:00,0AM,15.64,1023.56,73.04,2.79,3.83,4.09,Bandung Barat,Kayuambon
2023-07-20 00:45:00,0AM,15.62,1023.45,72.85,2.81,3.8,4.1,Bandung Barat,Kayuambon
2023-07-20 00:55:00,0AM,15.6,1023.35,72.59,2.68,3.63,3.93,Bandung Barat,Kayuambon
2023-07-20 01:05:00,1AM,15.6,1023.25,72.57,2.6,3.5,3.77,Bandung Barat,Kayuambon
2023-07-20 01:15:00,1AM,15.57,1023.16,72.7,2.64,3.56,3.83,Bandung Barat,Kayuambon
2023-07-20 01:25:00,1AM,15.54,1023.06,73.02,2.65,3.56,3.81,Bandung Barat,Kayuambon
2023-07-20 01:35:00,1AM,15.52,1022.98,73.26,2.67,3.58,3.81,Bandung Barat,Kayuambon
2023-07-20 01:45:00,1AM,15.5,1022.89,73.48,2.64,3.54,3.74,Bandung Barat,Kayuambon
2023-07-20 01:55:00,1AM,15.47,1022.8,73.76,2.65,3.55,3.73,Bandung Barat,Kayuambon
2023-07-20 02:05:00,2AM,15.43,1022.69,74.08,2.78,3.69,3.89,Bandung Barat,Kayuambon
2023-07-20 02:15:00,2AM,15.4,1022.58,74.26,2.87,3.79,4.02,Bandung Barat,Kayuambon
2023-07-20 02:25:00,2AM,15.32,1022.48,74.7,3.04,4.03,4.26,Bandung Barat,Kayuambon
2023-07-20 02:35:00,2AM,15.24,1022.36,75.15,3.22,4.26,4.49,Bandung Barat,Kayuambon
2023-07-20 02:45:00,2AM,15.16,1022.28,75.59,3.41,4.53,4.79,Bandung Barat,Kayuambon
2023-07-20 02:55:00,2AM,15.09,1022.19,76.03,3.6,4.74,5.01,Bandung Barat,Kayuambon
2023-07-20 03:05:00,3AM,15.03,1022.11,76.41,3.62,4.8,5.06,Bandung Barat,Kayuambon
2023-07-20 03:15:00,3AM,14.99,1022.02,76.87,3.56,4.75,4.97,Bandung Barat,Kayuambon
2023-07-20 03:25:00,3AM,15.02,1021.95,76.6,5.06,6.98,7.56,Bandung Barat,Kayuambon
2023-07-20 03:35:00,3AM,15.02,1021.89,75.98,6.26,8.75,9.51,Bandung Barat,Kayuambon
2023-07-20 03:45:00,3AM,15.02,1021.82,75.36,6.15,8.58,9.31,Bandung Barat,Kayuambon
2023-07-20 03:55:00,3AM,15.02,1021.76,74.82,6.1,8.48,9.21,Bandung Barat,Kayuambon
2023-07-20 04:05:00,4AM,15.03,1021.72,74.28,6.4,8.88,9.67,Bandung Barat,Kayuambon
2023-07-20 04:15:00,4AM,15.02,1021.7,73.67,6.76,9.37,10.18,Bandung Barat,Kayuambon
2023-07-20 04:25:00,4AM,15.01,1021.68,73.38,5.37,7.23,7.68,Bandung Barat,Kayuambon
2023-07-20 04:35:00,4AM,14.96,1021.67,73.85,4.26,5.55,5.82,Bandung Barat,Kayuambon
2023-07-20 04:45:00,4AM,14.92,1021.69,74.34,4.48,5.82,6.13,Bandung Barat,Kayuambon
2023-07-20 04:55:00,4AM,14.89,1021.73,74.66,4.77,6.27,6.58,Bandung Barat,Kayuambon
2023-07-20 05:05:00,5AM,14.86,1021.8,74.92,4.63,6.08,6.34,Bandung Barat,Kayuambon
2023-07-20 05:15:00,5AM,14.79,1021.87,75.36,6.02,8.3,9.12,Bandung Barat,Kayuambon
2023-07-20 05:25:00,5AM,14.71,1021.91,75.9,7.97,11.13,12.08,Bandung Barat,Kayuambon
2023-07-20 05:35:00,5AM,14.67,1021.98,76.56,8.82,12.36,13.41,Bandung Barat,Kayuambon
2023-07-20 05:45:00,5AM,14.56,1022.05,77.83,9.73,13.57,14.71,Bandung Barat,Kayuambon
2023-07-20 05:55:00,5AM,14.48,1022.11,78.75,10.87,15.25,16.59,Bandung Barat,Kayuambon
2023-07-20 06:05:00,6AM,14.45,1022.14,79.13,10.42,14.57,15.81,Bandung Barat,Kayuambon
2023-07-20 06:15:00,6AM,14.43,1022.18,79.77,10.92,15.23,16.59,Bandung Barat,Kayuambon
2023-07-20 06:25:00,6AM,14.38,1022.22,80.69,11.5,16.24,17.85,Bandung Barat,Kayuambon
2023-07-20 06:35:00,6AM,14.35,1022.25,81.12,15.53,22.73,25.34,Bandung Barat,Kayuambon
2023-07-20 06:45:00,6AM,14.33,1022.29,81.03,19.88,29.22,32.82,Bandung Barat,Kayuambon
2023-07-20 06:55:00,6AM,14.32,1022.32,80.98,22.12,32.62,37.14,Bandung Barat,Kayuambon
2023-07-20 07:05:00,7AM,14.34,1022.38,81.03,25.6,37.56,43.36,Bandung Barat,Kayuambon
2023-07-20 07:15:00,7AM,14.36,1022.43,81.03,26.94,39.57,46.16,Bandung Barat,Kayuambon
2023-07-20 07:25:00,7AM,14.67,1022.5,80.32,28.91,42.26,49.68,Bandung Barat,Kayuambon
2023-07-20 07:35:00,7AM,14.97,1022.6,79.49,26.81,38.67,45.79,Bandung Barat,Kayuambon
2023-07-20 07:45:00,7AM,15.31,1022.67,78.82,24.92,36.01,43.27,Bandung Barat,Kayuambon
2023-07-20 07:55:00,7AM,15.66,1022.74,78.17,24.17,34.96,42.11,Bandung Barat,Kayuambon
2023-07-20 08:05:00,8AM,16.02,1022.79,77.61,22.93,33.49,40.4,Bandung Barat,Kayuambon
2023-07-20 08:15:00,8AM,16.37,1022.85,77.11,22.9,33.5,40.37,Bandung Barat,Kayuambon
2023-07-20 08:25:00,8AM,16.61,1022.88,76.61,22.48,33.12,40.2,Bandung Barat,Kayuambon
2023-07-20 08:35:00,8AM,17.02,1022.9,75.69,23.64,35.03,42.93,Bandung Barat,Kayuambon
2023-07-20 08:45:00,8AM,17.44,1022.9,74.57,23.89,35.33,43.32,Bandung Barat,Kayuambon
2023-07-20 08:55:00,8AM,17.83,1022.91,73.29,23.27,34.52,42.26,Bandung Barat,Kayuambon
2023-07-20 09:05:00,9AM,18.18,1022.92,71.89,22.2,32.9,39.88,Bandung Barat,Kayuambon
2023-07-20 09:15:00,9AM,18.52,1022.93,70.49,21.11,31.35,37.72,Bandung Barat,Kayuambon
2023-07-20 09:25:00,9AM,18.71,1022.94,69.88,19.37,28.76,34.01,Bandung Barat,Kayuambon
2023-07-20 09:35:00,9AM,18.86,1022.94,69.36,17.58,26.16,30.42,Bandung Barat,Kayuambon
2023-07-20 09:45:00,9AM,19.14,1022.94,68.45,16.27,24.3,27.76,Bandung Barat,Kayuambon
2023-07-20 09:55:00,9AM,19.45,1022.93,67.65,15.72,23.5,26.51,Bandung Barat,Kayuambon
2023-07-20 10:05:00,10AM,19.78,1022.9,66.91,15.38,23.12,25.94,Bandung Barat,Kayuambon
2023-07-20 10:15:00,10AM,20.11,1022.86,66.09,14.38,21.51,23.77,Bandung Barat,Kayuambon
2023-07-20 10:25:00,10AM,20.42,1022.82,65.16,13.64,20.47,22.51,Bandung Barat,Kayuambon
2023-07-20 10:35:00,10AM,20.61,1022.78,64.77,13.28,19.65,21.3,Bandung Barat,Kayuambon
2023-07-20 10:45:00,10AM,20.75,1022.74,64.56,13.02,19.23,20.64,Bandung Barat,Kayuambon
2023-07-20 10:55:00,10AM,20.97,1022.7,63.95,12.82,18.75,19.99,Bandung Barat,Kayuambon
2023-07-20 11:05:00,11AM,21.18,1022.68,63.3,13.0,18.86,20.09,Bandung Barat,Kayuambon
2023-07-20 11:15:00,11AM,21.4,1022.67,62.71,14.32,20.81,22.63,Bandung Barat,Kayuambon
2023-07-20 11:25:00,11AM,21.63,1022.68,62.17,15.38,22.29,24.39,Bandung Barat,Kayuambon
2023-07-20 11:35:00,11AM,21.89,1022.71,61.74,15.21,22.1,24.21,Bandung Barat,Kayuambon
2023-07-20 11:45:00,11AM,22.13,1022.74,61.75,13.97,20.17,22.07,Bandung Barat,Kayuambon
2023-07-20 11:55:00,11AM,22.33,1022.78,62.16,12.89,18.54,20.29,Bandung Barat,Kayuambon
2023-07-20 12:05:00,12PM,22.54,1022.8,62.55,11.72,16.74,18.34,Bandung Barat,Kayuambon
2023-07-20 12:15:00,12PM,22.75,1022.8,62.92,9.66,13.62,14.52,Bandung Barat,Kayuambon
2023-07-20 12:25:00,12PM,22.96,1022.78,63.24,8.08,11.14,11.71,Bandung Barat,Kayuambon
2023-07-20 12:35:00,12PM,23.12,1022.74,63.35,7.12,9.63,10.04,Bandung Barat,Kayuambon
2023-07-20 12:45:00,12PM,23.2,1022.68,63.39,7.14,9.63,10.05,Bandung Barat,Kayuambon
2023-07-20 12:55:00,12PM,23.28,1022.61,63.38,7.18,9.68,10.13,Bandung Barat,Kayuambon
2023-07-20 13:05:00,13PM,23.4,1022.53,63.37,7.34,9.9,10.31,Bandung Barat,Kayuambon
2023-07-20 13:15:00,13PM,23.51,1022.46,63.36,7.68,10.4,10.86,Bandung Barat,Kayuambon
2023-07-20 13:25:00,13PM,23.61,1022.37,63.28,8.31,11.3,11.82,Bandung Barat,Kayuambon
2023-07-20 13:35:00,13PM,23.7,1022.28,63.18,9.5,13.24,14.01,Bandung Barat,Kayuambon
2023-07-20 13:45:00,13PM,23.81,1022.19,63.15,10.46,14.63,15.52,Bandung Barat,Kayuambon
2023-07-20 13:55:00,13PM,23.84,1022.09,63.0,11.53,16.25,17.24,Bandung Barat,Kayuambon
2023-07-20 14:05:00,14PM,23.8,1021.99,62.82,12.55,17.78,18.97,Bandung Barat,Kayuambon
2023-07-20 14:15:00,14PM,23.85,1021.9,62.22,13.95,19.95,21.76,Bandung Barat,Kayuambon
2023-07-20 14:25:00,14PM,23.93,1021.8,61.76,15.5,22.55,25.26,Bandung Barat,Kayuambon
2023-07-20 14:35:00,14PM,24.01,1021.72,61.39,16.07,23.4,26.42,Bandung Barat,Kayuambon
2023-07-20 14:45:00,14PM,24.1,1021.65,61.01,17.15,25.15,28.81,Bandung Barat,Kayuambon
2023-07-20 14:55:00,14PM,24.21,1021.61,60.79,18.21,26.78,31.17,Bandung Barat,Kayuambon
2023-07-20 15:05:00,15PM,24.34,1021.58,60.58,20.22,30.46,35.84,Bandung Barat,Kayuambon
2023-07-20 15:15:00,15PM,24.34,1021.58,60.83,20.89,31.47,37.19,Bandung Barat,Kayuambon
2023-07-20 15:25:00,15PM,24.29,1021.58,61.05,21.05,31.58,37.33,Bandung Barat,Kayuambon
2023-07-20 15:35:00,15PM,24.22,1021.58,61.13,21.4,32.09,38.09,Bandung Barat,Kayuambon
2023-07-20 15:45:00,15PM,24.13,1021.58,61.11,20.96,31.4,37.05,Bandung Barat,Kayuambon
2023-07-20 15:55:00,15PM,24.02,1021.57,61.02,20.29,30.33,35.4,Bandung Barat,Kayuambon
2023-07-20 16:05:00,16PM,23.9,1021.6,60.82,18.39,26.86,31.04,Bandung Barat,Kayuambon
2023-07-20 16:15:00,16PM,23.8,1021.62,60.55,17.27,25.23,28.63,Bandung Barat,Kayuambon
2023-07-20 16:25:00,16PM,23.69,1021.66,60.59,16.38,23.99,26.68,Bandung Barat,Kayuambon
2023-07-20 16:35:00,16PM,23.55,1021.7,61.11,15.85,23.18,25.43,Bandung Barat,Kayuambon
2023-07-20 16:45:00,16PM,23.44,1021.75,61.72,16.03,23.51,26.04,Bandung Barat,Kayuambon
2023-07-20 16:55:00,16PM,23.34,1021.81,62.41,16.63,24.39,27.47,Bandung Barat,Kayuambon
2023-07-20 17:05:00,17PM,23.25,1021.85,63.2,17.47,25.64,29.35,Bandung Barat,Kayuambon
2023-07-20 17:15:00,17PM,23.15,1021.91,63.92,18.44,27.08,31.59,Bandung Barat,Kayuambon
2023-07-20 17:25:00,17PM,23.0,1021.97,64.72,20.95,30.49,36.06,Bandung Barat,Kayuambon
2023-07-20 17:35:00,17PM,22.87,1022.04,65.24,22.16,32.27,38.64,Bandung Barat,Kayuambon
2023-07-20 17:45:00,17PM,22.81,1022.12,65.43,23.06,33.48,40.22,Bandung Barat,Kayuambon
2023-07-20 17:55:00,17PM,22.58,1022.2,66.02,23.76,34.68,41.85,Bandung Barat,Kayuambon
2023-07-20 18:05:00,18PM,22.19,1022.28,66.94,23.82,34.85,42.08,Bandung Barat,Kayuambon
2023-07-20 18:15:00,18PM,21.81,1022.37,67.91,23.83,34.75,41.88,Bandung Barat,Kayuambon
2023-07-20 18:25:00,18PM,21.56,1022.46,68.24,22.12,32.83,39.83,Bandung Barat,Kayuambon
2023-07-20 18:35:00,18PM,21.5,1022.54,68.08,23.38,35.76,43.3,Bandung Barat,Kayuambon
2023-07-20 18:45:00,18PM,21.21,1022.64,69.83,24.45,37.16,44.81,Bandung Barat,Kayuambon
2023-07-20 18:55:00,18PM,20.97,1022.75,71.3,24.59,37.19,44.94,Bandung Barat,Kayuambon
2023-07-20 19:05:00,19PM,20.69,1022.86,72.88,25.35,38.34,46.6,Bandung Barat,Kayuambon
2023-07-20 19:15:00,19PM,20.4,1022.96,74.48,26.94,40.75,49.13,Bandung Barat,Kayuambon
2023-07-20 19:25:00,19PM,20.12,1023.08,76.13,27.01,40.81,49.23,Bandung Barat,Kayuambon
2023-07-20 19:35:00,19PM,19.86,1023.2,77.8,26.66,39.95,48.18,Bandung Barat,Kayuambon
2023-07-20 19:45:00,19PM,19.86,1023.33,77.92,28.39,43.76,52.53,Bandung Barat,Kayuambon
2023-07-20 19:55:00,19PM,19.75,1023.44,78.5,29.13,45.02,54.04,Bandung Barat,Kayuambon
2023-07-20 20:05:00,20PM,19.62,1023.52,79.23,30.02,46.44,55.48,Bandung Barat,Kayuambon
2023-07-20 20:15:00,20PM,19.42,1023.62,80.55,31.13,48.27,57.32,Bandung Barat,Kayuambon
2023-07-20 20:25:00,20PM,19.21,1023.7,81.84,34.1,52.4,60.71,Bandung Barat,Kayuambon
2023-07-20 20:35:00,20PM,18.99,1023.77,83.08,35.75,54.25,61.95,Bandung Barat,Kayuambon
2023-07-20 20:45:00,20PM,18.76,1023.83,84.25,36.39,53.5,59.75,Bandung Barat,Kayuambon
2023-07-20 20:55:00,20PM,18.66,1023.9,84.52,37.51,54.77,60.36,Bandung Barat,Kayuambon
2023-07-20 21:05:00,21PM,18.56,1023.98,84.75,38.97,56.73,61.8,Bandung Barat,Kayuambon
2023-07-20 21:15:00,21PM,18.45,1024.05,85.0,40.89,59.05,63.62,Bandung Barat,Kayuambon
2023-07-20 21:25:00,21PM,18.31,1024.13,85.25,41.82,60.07,64.45,Bandung Barat,Kayuambon
2023-07-20 21:35:00,21PM,18.17,1024.19,85.5,40.97,58.62,63.48,Bandung Barat,Kayuambon
2023-07-20 21:45:00,21PM,18.04,1024.25,85.75,40.88,58.39,63.38,Bandung Barat,Kayuambon
2023-07-20 21:55:00,21PM,18.0,1024.29,85.75,43.13,61.8,66.82,Bandung Barat,Kayuambon
2023-07-20 22:05:00,22PM,17.95,1024.34,85.75,44.13,63.34,68.34,Bandung Barat,Kayuambon
2023-07-20 22:15:00,22PM,17.75,1024.38,86.0,42.87,61.65,66.46,Bandung Barat,Kayuambon
2023-07-20 22:25:00,22PM,17.56,1024.42,86.25,41.85,60.32,65.45,Bandung Barat,Kayuambon
2023-07-20 22:35:00,22PM,17.38,1024.45,86.5,44.64,64.37,68.78,Bandung Barat,Kayuambon
2023-07-20 22:45:00,22PM,17.18,1024.48,86.75,44.01,63.32,67.53,Bandung Barat,Kayuambon
2023-07-20 22:55:00,22PM,17.01,1024.5,87.0,42.35,60.91,64.9,Bandung Barat,Kayuambon
2023-07-20 23:05:00,23PM,16.85,1024.51,87.25,42.06,60.44,64.36,Bandung Barat,Kayuambon
2023-07-20 23:15:00,23PM,16.84,1024.53,87.25,46.49,66.8,71.12,Bandung Barat,Kayuambon
2023-07-20 23:25:00,23PM,16.79,1024.53,87.25,49.33,70.95,75.18,Bandung Barat,Kayuambon
2023-07-20 23:35:00,23PM,16.72,1024.55,87.25,49.13,70.66,74.82,Bandung Barat,Kayuambon
2023-07-20 23:45:00,23PM,16.65,1024.57,87.25,51.14,73.71,77.99,Bandung Barat,Kayuambon
2023-07-20 23:55:00,23PM,16.56,1024.58,87.25,48.81,70.44,75.62,Bandung Barat,Kayuambon
2023-07-21 00:05:00,0AM,16.48,1024.6,87.25,48.92,70.68,76.38,Bandung Barat,Kayuambon
2023-07-21 00:15:00,0AM,16.41,1024.61,87.25,49.63,72.07,77.99,Bandung Barat,Kayuambon
2023-07-21 00:25:00,0AM,16.36,1024.61,87.25,52.82,77.02,83.44,Bandung Barat,Kayuambon
2023-07-21 00:35:00,0AM,16.34,1024.59,87.25,57.31,83.75,90.72,Bandung Barat,Kayuambon
