Minute,Hour,Clouds,Feels Like,Rain,Wind Direction,Wind Gust,Wind Speed,Region,Location
2023-07-20 22:00:00,22PM,20,28.87,0.0,0,,0.0,Depok,Cinere
2023-07-20 23:00:00,23PM,20,26.41,0.0,0,,0.0,Depok,Cinere
2023-07-21 00:00:00,0AM,61,25.99,0.0,240,,1.03,Depok,Cinere
2023-07-21 01:00:00,1AM,100,26.09,0.0,240,,2.06,Depok,Cinere
2023-07-21 02:00:00,2AM,100,26.15,0.0,213,1.89,1.66,Depok,Cinere
2023-07-21 03:00:00,3AM,91,25.82,0.0,200,1.9,1.63,Depok,Cinere
2023-07-21 04:00:00,4AM,92,25.82,0.0,194,1.59,1.44,Depok,Cinere
2023-07-21 05:00:00,5AM,94,25.66,0.0,210,,2.06,Depok,Cinere
2023-07-21 06:00:00,6AM,40,25.66,0.0,240,,1.54,Depok,Cinere
2023-07-21 07:00:00,7AM,20,25.66,0.0,270,,1.03,Depok,Cinere
2023-07-21 08:00:00,8AM,20,30.75,0.0,190,,3.09,Depok,Cinere
2023-07-21 09:00:00,9AM,20,32.81,0.0,200,,2.57,Depok,Cinere
2023-07-21 10:00:00,10AM,20,39.6,0.0,90,,2.06,Depok,Cinere
2023-07-21 11:00:00,11AM,20,39.69,0.0,60,,1.54,Depok,Cinere
2023-07-21 12:00:00,12PM,20,40.82,0.0,30,,1.54,Depok,Cinere
2023-07-21 13:00:00,13PM,20,40.82,0.0,40,,1.54,Depok,Cinere
2023-07-21 14:00:00,14PM,20,40.68,0.0,40,,2.57,Depok,Cinere
2023-07-21 15:00:00,15PM,20,35.95,0.0,50,,5.66,Depok,Cinere
2023-07-21 16:00:00,16PM,40,32.71,0.0,40,,6.17,Depok,Cinere
2023-07-21 17:00:00,17PM,20,32.88,0.0,30,,3.6,Depok,Cinere
2023-07-21 18:00:00,18PM,54,30.21,0.0,4,3.66,2.84,Depok,Cinere
2023-07-21 19:00:00,19PM,20,31.77,0.0,350,,2.57,Depok,Cinere
2023-07-21 20:00:00,20PM,38,31.35,0.0,354,1.35,1.1,Depok,Cinere
2023-07-21 21:00:00,21PM,40,30.26,0.0,70,,2.06,Depok,Cinere
2023-07-21 22:00:00,22PM,20,29.03,0.0,0,,0.0,Depok,Cinere
2023-07-21 23:00:00,23PM,41,29.01,0.0,221,1.04,0.63,Depok,Cinere
2023-07-22 00:00:00,0AM,37,29.35,0.0,193,0.9,0.88,Depok,Cinere
2023-07-22 01:00:00,1AM,11,29.44,0.0,173,1.56,1.4,Depok,Cinere
2023-07-22 02:00:00,2AM,10,26.44,0.0,190,1.21,1.21,Depok,Cinere
2023-07-22 03:00:00,3AM,20,26.44,0.0,192,1.89,1.77,Depok,Cinere
2023-07-22 04:00:00,4AM,20,26.5,0.0,250,,2.06,Depok,Cinere
2023-07-22 05:00:00,5AM,20,26.2,0.0,0,,0.0,Depok,Cinere
2023-07-22 06:00:00,6AM,40,26.2,0.0,0,,0.0,Depok,Cinere
2023-07-22 07:00:00,7AM,3,30.33,0.0,137,1.06,0.99,Depok,Cinere
2023-07-22 08:00:00,8AM,8,33.43,0.0,110,,1.54,Depok,Cinere
2023-07-22 09:00:00,9AM,8,34.72,0.0,120,,2.06,Depok,Cinere
2023-07-22 10:00:00,10AM,16,38.95,0.0,180,,1.54,Depok,Cinere
2023-07-22 11:00:00,11AM,20,39.22,0.0,30,,4.12,Depok,Cinere
2023-07-22 12:00:00,12PM,20,36.35,0.0,30,,2.57,Depok,Cinere
2023-07-22 13:00:00,13PM,20,38.96,0.0,180,,3.09,Depok,Cinere
2023-07-22 14:00:00,14PM,61,39.21,0.0,1,2.6,3.25,Depok,Cinere
2023-07-22 15:00:00,15PM,71,33.13,0.0,13,3.86,4.06,Depok,Cinere
2023-07-22 16:00:00,16PM,40,32.45,0.0,30,,4.12,Depok,Cinere
2023-07-22 17:00:00,17PM,20,32.7,0.0,30,,5.14,Depok,Cinere
2023-07-22 18:00:00,18PM,20,31.76,0.0,30,,3.09,Depok,Cinere
2023-07-22 19:00:00,19PM,20,30.25,0.0,60,,3.09,Depok,Cinere
2023-07-22 20:00:00,20PM,20,31.12,0.0,60,,2.06,Depok,Cinere
2023-07-22 21:00:00,21PM,40,29.83,0.0,120,,1.54,Depok,Cinere
2023-07-22 22:00:00,22PM,40,29.98,0.0,90,,1.54,Depok,Cinere
2023-07-22 23:00:00,23PM,78,28.63,0.0,114,1.77,1.49,Depok,Cinere
2023-07-23 00:00:00,0AM,93,28.94,0.0,111,1.72,1.33,Depok,Cinere
2023-07-23 01:00:00,1AM,95,26.44,0.0,98,1.62,1.24,Depok,Cinere
2023-07-23 02:00:00,2AM,89,29.01,0.0,116,1.26,0.9,Depok,Cinere
2023-07-23 03:00:00,3AM,75,26.44,0.0,93,1.61,1.31,Depok,Cinere
2023-07-23 04:00:00,4AM,20,25.99,0.0,120,,1.54,Depok,Cinere
2023-07-23 05:00:00,5AM,20,26.12,0.0,0,,0.0,Depok,Cinere
2023-07-23 06:00:00,6AM,93,25.42,0.0,0,,0.0,Depok,Cinere
2023-07-23 07:00:00,7AM,69,29.62,0.0,0,,0.0,Depok,Cinere
2023-07-23 08:00:00,8AM,46,31.98,0.0,0,,0.0,Depok,Cinere
2023-07-23 09:00:00,9AM,35,35.76,0.0,90,,3.09,Depok,Cinere
2023-07-23 10:00:00,10AM,32,36.22,0.0,70,,1.54,Depok,Cinere
2023-07-23 11:00:00,11AM,33,38.22,0.0,160,,3.09,Depok,Cinere
2023-07-23 12:00:00,12PM,40,38.11,0.0,160,,5.14,Depok,Cinere
2023-07-23 13:00:00,13PM,40,38.79,0.0,60,,2.57,Depok,Cinere
2023-07-23 14:00:00,14PM,40,40.14,0.0,70,,3.6,Depok,Cinere
2023-07-23 15:00:00,15PM,75,40.13,0.0,50,,4.12,Depok,Cinere
2023-07-23 16:00:00,16PM,75,39.57,0.0,40,,4.63,Depok,Cinere
2023-07-23 17:00:00,17PM,40,32.98,0.0,60,,4.12,Depok,Cinere
2023-07-23 18:00:00,18PM,40,31.99,0.0,40,,4.12,Depok,Cinere
2023-07-23 19:00:00,19PM,40,31.92,0.0,60,,3.09,Depok,Cinere
2023-07-23 20:00:00,20PM,20,30.72,0.0,60,,2.57,Depok,Cinere
2023-07-23 21:00:00,21PM,40,30.72,0.0,60,,3.6,Depok,Cinere
2023-07-23 22:00:00,22PM,40,31.31,0.0,90,,1.54,Depok,Cinere
2023-07-23 23:00:00,23PM,40,31.45,0.0,90,,1.54,Depok,Cinere
2023-07-24 00:00:00,0AM,40,31.6,0.0,80,,1.03,Depok,Cinere
2023-07-24 01:00:00,1AM,49,30.27,0.0,149,1.42,1.02,Depok,Cinere
2023-07-24 02:00:00,2AM,42,29.72,0.0,147,1.5,1.14,Depok,Cinere
2023-07-24 03:00:00,3AM,58,26.44,0.0,146,1.96,1.54,Depok,Cinere
2023-07-24 04:00:00,4AM,60,26.24,0.0,170,,1.03,Depok,Cinere
2023-07-24 05:00:00,5AM,51,26.32,0.0,170,,1.03,Depok,Cinere
2023-07-24 06:00:00,6AM,29,26.34,0.0,180,,1.03,Depok,Cinere
2023-07-24 07:00:00,7AM,51,30.52,0.0,0,,0.0,Depok,Cinere
2023-07-24 08:00:00,8AM,29,32.8,0.0,130,,2.06,Depok,Cinere
2023-07-24 09:00:00,9AM,20,32.95,0.0,40,,1.54,Depok,Cinere
2023-07-24 10:00:00,10AM,40,39.69,0.0,130,,2.06,Depok,Cinere
2023-07-24 11:00:00,11AM,40,39.18,0.0,70,,1.54,Depok,Cinere
2023-07-24 12:00:00,12PM,40,39.97,0.0,340,,2.57,Depok,Cinere
2023-07-24 13:00:00,13PM,40,40.47,0.0,20,,3.6,Depok,Cinere
2023-07-24 14:00:00,14PM,40,34.48,0.0,360,,3.09,Depok,Cinere
2023-07-24 15:00:00,15PM,77,34.02,0.0,318,4.94,3.84,Depok,Cinere
2023-07-24 16:00:00,16PM,40,35.19,0.0,340,,2.06,Depok,Cinere
2023-07-24 17:00:00,17PM,40,31.23,0.0,0,,0.0,Depok,Cinere
2023-07-24 18:00:00,18PM,40,29.46,0.0,0,,0.0,Depok,Cinere
2023-07-24 19:00:00,19PM,20,26.73,0.0,0,,0.0,Depok,Cinere
2023-07-24 20:00:00,20PM,40,29.48,0.0,0,,0.0,Depok,Cinere
2023-07-24 21:00:00,21PM,20,26.74,0.0,130,,1.54,Depok,Cinere
2023-07-24 22:00:00,22PM,20,26.73,0.0,130,,1.54,Depok,Cinere
2023-07-24 23:00:00,23PM,20,26.72,0.0,110,,1.03,Depok,Cinere
2023-07-25 00:00:00,0AM,20,29.15,0.0,0,,0.0,Depok,Cinere
2023-07-25 01:00:00,1AM,76,26.42,0.0,143,1.38,1.09,Depok,Cinere
2023-07-25 02:00:00,2AM,43,26.42,0.0,154,1.13,0.84,Depok,Cinere
2023-07-25 03:00:00,3AM,31,26.11,0.0,143,1.17,0.92,Depok,Cinere
2023-07-25 04:00:00,4AM,27,26.63,0.0,120,1.23,0.87,Depok,Cinere
2023-07-25 05:00:00,5AM,20,25.19,0.0,0,,0.0,Depok,Cinere
2023-07-25 06:00:00,6AM,20,25.6,0.0,240,,1.54,Depok,Cinere
2023-07-25 07:00:00,7AM,40,26.1,0.0,230,,2.57,Depok,Cinere
2023-07-25 08:00:00,8AM,20,33.41,0.0,190,,1.54,Depok,Cinere
2023-07-25 09:00:00,9AM,20,35.77,0.0,190,,1.54,Depok,Cinere
2023-07-25 10:00:00,10AM,20,38.59,0.0,240,,1.54,Depok,Cinere
2023-07-25 11:00:00,11AM,20,39.13,0.0,150,,2.57,Depok,Cinere
2023-07-25 12:00:00,12PM,40,39.89,0.0,90,,1.54,Depok,Cinere
2023-07-25 13:00:00,13PM,40,39.76,0.0,340,,1.54,Depok,Cinere
2023-07-25 14:00:00,14PM,40,37.49,0.53,30,,2.57,Depok,Cinere
2023-07-25 15:00:00,15PM,77,37.09,0.0,9,3.09,3.11,Depok,Cinere
2023-07-25 16:00:00,16PM,75,34.59,0.0,350,,2.57,Depok,Cinere
2023-07-25 17:00:00,17PM,40,34.44,0.0,360,,1.54,Depok,Cinere
2023-07-25 18:00:00,18PM,40,32.84,0.0,30,,2.06,Depok,Cinere
2023-07-25 19:00:00,19PM,40,31.82,0.0,30,,2.57,Depok,Cinere
2023-07-25 20:00:00,20PM,40,30.99,0.0,60,,1.54,Depok,Cinere
2023-07-25 21:00:00,21PM,40,29.9,0.0,210,,2.57,Depok,Cinere
2023-07-25 22:00:00,22PM,40,29.9,0.0,150,,2.06,Depok,Cinere
2023-07-25 23:00:00,23PM,48,30.2,0.0,153,1.09,0.69,Depok,Cinere
2023-07-26 00:00:00,0AM,48,30.3,0.0,145,1.07,0.79,Depok,Cinere
2023-07-26 01:00:00,1AM,66,30.0,0.14,154,1.09,0.86,Depok,Cinere
2023-07-26 02:00:00,2AM,61,26.44,0.0,157,1.3,1.15,Depok,Cinere
2023-07-26 03:00:00,3AM,52,26.42,0.0,158,1.42,1.29,Depok,Cinere
2023-07-26 04:00:00,4AM,40,26.0,0.0,150,,1.54,Depok,Cinere
2023-07-26 05:00:00,5AM,40,26.03,0.0,0,,0.0,Depok,Cinere
2023-07-26 06:00:00,6AM,40,26.06,0.0,0,,0.0,Depok,Cinere
2023-07-26 07:00:00,7AM,40,26.49,0.0,0,,0.0,Depok,Cinere
2023-07-26 08:00:00,8AM,40,30.38,0.0,0,,0.0,Depok,Cinere
2023-07-26 09:00:00,9AM,40,32.68,0.0,270,,1.54,Depok,Cinere
2023-07-26 10:00:00,10AM,92,36.72,0.0,9,1.62,1.87,Depok,Cinere
2023-07-26 11:00:00,11AM,40,32.96,0.0,10,,1.54,Depok,Cinere
2023-07-26 12:00:00,12PM,40,32.29,0.0,0,,0.0,Depok,Cinere
2023-07-26 13:00:00,13PM,40,37.21,0.0,360,,2.06,Depok,Cinere
2023-07-26 14:00:00,14PM,40,37.67,0.0,70,,2.06,Depok,Cinere
2023-07-26 15:00:00,15PM,40,33.9,0.0,10,,1.54,Depok,Cinere
2023-07-26 16:00:00,16PM,40,30.85,0.0,360,,2.06,Depok,Cinere
2023-07-26 17:00:00,17PM,40,33.0,0.0,30,,2.57,Depok,Cinere
2023-07-26 18:00:00,18PM,20,32.33,0.0,40,,3.09,Depok,Cinere
2023-07-26 19:00:00,19PM,20,31.31,0.0,340,,2.06,Depok,Cinere
2023-07-26 20:00:00,20PM,20,30.57,0.0,30,,1.03,Depok,Cinere
2023-07-26 21:00:00,21PM,20,30.3,0.0,0,,0.0,Depok,Cinere
2023-07-26 22:00:00,22PM,40,30.0,0.0,0,,0.0,Depok,Cinere
2023-07-26 23:00:00,23PM,33,31.26,0.0,250,1.67,1.17,Depok,Cinere
2023-07-27 00:00:00,0AM,29,30.14,0.0,245,1.67,1.21,Depok,Cinere
2023-07-27 01:00:00,1AM,10,26.44,0.0,240,1.58,0.92,Depok,Cinere
2023-07-27 02:00:00,2AM,12,29.06,0.0,230,1.45,0.67,Depok,Cinere
2023-07-27 03:00:00,3AM,33,26.54,0.0,162,0.89,0.49,Depok,Cinere
2023-07-27 04:00:00,4AM,20,25.99,0.0,220,,1.03,Depok,Cinere
2023-07-27 05:00:00,5AM,20,25.79,0.0,0,,0.0,Depok,Cinere
2023-07-27 06:00:00,6AM,40,26.14,0.0,0,,0.0,Depok,Cinere
2023-07-27 07:00:00,7AM,40,29.11,0.0,200,,1.03,Depok,Cinere
2023-07-27 08:00:00,8AM,20,32.14,0.0,0,,0.0,Depok,Cinere
2023-07-27 09:00:00,9AM,20,33.32,0.0,230,,2.06,Depok,Cinere
2023-07-27 10:00:00,10AM,20,39.14,0.0,130,,1.54,Depok,Cinere
2023-07-27 11:00:00,11AM,40,39.39,0.0,110,,1.54,Depok,Cinere
2023-07-27 12:00:00,12PM,40,40.14,0.0,130,,2.06,Depok,Cinere
2023-07-27 13:00:00,13PM,40,40.14,0.0,50,,1.54,Depok,Cinere
2023-07-27 14:00:00,14PM,40,39.95,0.0,30,,2.57,Depok,Cinere
2023-07-27 15:00:00,15PM,40,36.85,0.0,340,,2.57,Depok,Cinere
2023-07-27 16:00:00,16PM,40,35.95,0.0,330,,2.57,Depok,Cinere
2023-07-27 17:00:00,17PM,40,32.93,0.0,340,,2.06,Depok,Cinere
2023-07-27 18:00:00,18PM,40,32.11,0.0,30,,3.09,Depok,Cinere
2023-07-27 19:00:00,19PM,20,31.44,0.0,40,,2.57,Depok,Cinere
2023-07-27 20:00:00,20PM,20,30.77,0.0,110,,1.54,Depok,Cinere
2023-07-27 21:00:00,21PM,20,29.64,0.0,100,,1.54,Depok,Cinere
2023-07-27 22:00:00,22PM,20,29.11,0.0,0,,0.0,Depok,Cinere
2023-07-27 23:00:00,23PM,20,26.55,0.0,0,,0.0,Depok,Cinere
2023-07-28 00:00:00,0AM,20,26.2,0.0,0,,0.0,Depok,Cinere
2023-07-28 01:00:00,1AM,99,26.44,0.0,162,1.8,0.18,Depok,Cinere
2023-07-28 02:00:00,2AM,99,29.38,0.0,136,1.79,0.96,Depok,Cinere
2023-07-28 03:00:00,3AM,99,29.38,0.0,88,2.11,1.32,Depok,Cinere
2023-07-28 04:00:00,4AM,20,26.09,0.0,0,,0.0,Depok,Cinere
2023-07-28 05:00:00,5AM,20,25.74,0.0,140,,1.54,Depok,Cinere
2023-07-28 06:00:00,6AM,20,25.76,0.0,0,,0.0,Depok,Cinere
2023-07-28 07:00:00,7AM,100,26.17,0.0,0,,0.0,Depok,Cinere
2023-07-28 08:00:00,8AM,100,30.28,0.0,100,,3.09,Depok,Cinere
2023-07-28 09:00:00,9AM,100,31.52,0.0,120,,3.09,Depok,Cinere
2023-07-28 10:00:00,10AM,20,32.43,0.0,90,,2.57,Depok,Cinere
2023-07-28 11:00:00,11AM,20,38.62,0.0,90,,5.14,Depok,Cinere
2023-07-28 12:00:00,12PM,20,40.14,0.0,90,,4.12,Depok,Cinere
2023-07-28 13:00:00,13PM,20,40.46,0.0,60,,5.14,Depok,Cinere
2023-07-28 14:00:00,14PM,20,34.07,0.0,60,,4.12,Depok,Cinere
2023-07-28 15:00:00,15PM,20,31.13,0.0,60,,4.12,Depok,Cinere
2023-07-28 16:00:00,16PM,20,34.75,0.0,60,,5.14,Depok,Cinere
2023-07-28 17:00:00,17PM,85,32.35,0.0,60,,6.17,Depok,Cinere
2023-07-28 18:00:00,18PM,86,31.68,0.0,70,,4.12,Depok,Cinere
2023-07-28 19:00:00,19PM,84,30.52,0.0,60,,4.12,Depok,Cinere
2023-07-28 20:00:00,20PM,75,30.2,0.0,30,,3.09,Depok,Cinere
2023-07-28 21:00:00,21PM,62,29.76,0.0,80,,2.06,Depok,Cinere
2023-07-28 22:00:00,22PM,54,29.11,0.0,120,,1.54,Depok,Cinere
2023-07-28 23:00:00,23PM,54,26.54,0.0,0,,0.0,Depok,Cinere
2023-07-29 00:00:00,0AM,55,26.54,0.0,0,,0.0,Depok,Cinere
2023-07-29 01:00:00,1AM,100,28.92,0.0,167,1.38,1.06,Depok,Cinere
2023-07-29 02:00:00,2AM,89,26.44,0.0,157,1.25,0.85,Depok,Cinere
2023-07-29 03:00:00,3AM,88,26.02,0.0,0,,0.0,Depok,Cinere
2023-07-29 04:00:00,4AM,71,25.34,0.0,0,,0.0,Depok,Cinere
2023-07-29 05:00:00,5AM,70,25.01,0.0,0,,0.0,Depok,Cinere
2023-07-29 06:00:00,6AM,70,25.37,0.0,150,,2.06,Depok,Cinere
2023-07-29 07:00:00,7AM,68,26.46,0.0,210,,1.54,Depok,Cinere
2023-07-29 08:00:00,8AM,20,30.33,0.0,180,,1.54,Depok,Cinere
2023-07-29 09:00:00,9AM,40,33.63,0.0,180,,1.03,Depok,Cinere
2023-07-29 10:00:00,10AM,40,39.43,0.0,140,,2.57,Depok,Cinere
2023-07-29 11:00:00,11AM,20,39.18,0.0,20,,6.17,Depok,Cinere
2023-07-29 12:00:00,12PM,20,39.82,0.0,90,,6.17,Depok,Cinere
2023-07-29 13:00:00,13PM,20,38.37,0.0,90,,6.17,Depok,Cinere
2023-07-29 14:00:00,14PM,20,38.28,0.0,30,,5.14,Depok,Cinere
2023-07-29 15:00:00,15PM,40,33.87,0.0,80,,6.17,Depok,Cinere
2023-07-29 16:00:00,16PM,40,34.16,0.0,50,,6.17,Depok,Cinere
2023-07-29 17:00:00,17PM,20,31.69,0.0,50,,7.72,Depok,Cinere
2023-07-29 18:00:00,18PM,79,31.56,0.0,22,3.34,2.54,Depok,Cinere
2023-07-29 19:00:00,19PM,20,30.71,0.0,50,,3.6,Depok,Cinere
2023-07-29 20:00:00,20PM,40,30.37,0.0,50,,4.12,Depok,Cinere
2023-07-29 21:00:00,21PM,40,29.96,0.0,70,,3.6,Depok,Cinere
2023-07-29 22:00:00,22PM,20,28.95,0.0,130,,1.54,Depok,Cinere
2023-07-29 23:00:00,23PM,90,29.01,0.0,104,1.72,0.87,Depok,Cinere
2023-07-30 00:00:00,0AM,89,29.07,0.0,119,1.47,0.74,Depok,Cinere
2023-07-30 01:00:00,1AM,100,26.44,0.0,114,1.6,0.92,Depok,Cinere
2023-07-30 02:00:00,2AM,100,26.43,0.0,143,1.34,0.77,Depok,Cinere
2023-07-30 03:00:00,3AM,100,26.2,0.0,156,1.43,1.1,Depok,Cinere
2023-07-30 04:00:00,4AM,20,26.18,0.0,0,,0.0,Depok,Cinere
2023-07-30 05:00:00,5AM,20,25.37,0.0,250,,1.54,Depok,Cinere
2023-07-30 06:00:00,6AM,97,25.04,0.0,0,,0.0,Depok,Cinere
2023-07-30 07:00:00,7AM,40,26.14,0.0,0,,0.0,Depok,Cinere
2023-07-30 08:00:00,8AM,40,30.88,0.0,200,,2.06,Depok,Cinere
2023-07-30 09:00:00,9AM,20,32.58,0.0,120,,1.54,Depok,Cinere
2023-07-30 10:00:00,10AM,20,38.64,0.0,120,,2.57,Depok,Cinere
2023-07-30 11:00:00,11AM,20,39.7,0.0,100,,3.6,Depok,Cinere
2023-07-30 12:00:00,12PM,20,40.46,0.0,110,,5.66,Depok,Cinere
2023-07-30 13:00:00,13PM,40,40.79,0.0,30,,3.6,Depok,Cinere
2023-07-30 14:00:00,14PM,40,40.44,0.0,70,,4.63,Depok,Cinere
2023-07-30 15:00:00,15PM,20,39.21,0.0,70,,7.2,Depok,Cinere
2023-07-30 16:00:00,16PM,20,33.48,0.0,90,,6.69,Depok,Cinere
2023-07-30 17:00:00,17PM,20,30.96,0.0,50,,7.2,Depok,Cinere
2023-07-30 18:00:00,18PM,20,30.52,0.0,50,,6.17,Depok,Cinere
2023-07-30 19:00:00,19PM,40,29.88,0.0,80,,5.14,Depok,Cinere
2023-07-30 20:00:00,20PM,40,30.0,0.0,70,,4.63,Depok,Cinere
2023-07-30 21:00:00,21PM,40,29.53,0.0,70,,3.09,Depok,Cinere
2023-07-30 22:00:00,22PM,20,29.69,0.0,100,,2.06,Depok,Cinere
2023-07-30 23:00:00,23PM,87,29.0,0.0,83,1.15,0.59,Depok,Cinere
2023-07-31 00:00:00,0AM,75,29.36,0.0,153,1.13,0.68,Depok,Cinere
2023-07-31 01:00:00,1AM,36,26.44,0.0,185,0.93,0.78,Depok,Cinere
2023-07-31 02:00:00,2AM,22,26.25,0.0,203,0.57,0.35,Depok,Cinere
2023-07-31 03:00:00,3AM,34,25.64,0.0,208,0.95,0.69,Depok,Cinere
2023-07-31 04:00:00,4AM,20,25.19,0.0,140,,1.54,Depok,Cinere
2023-07-31 05:00:00,5AM,20,24.55,0.0,200,,1.54,Depok,Cinere
2023-07-31 06:00:00,6AM,20,24.96,0.0,0,,0.0,Depok,Cinere
2023-07-31 07:00:00,7AM,42,25.69,0.0,0,,0.0,Depok,Cinere
2023-07-31 08:00:00,8AM,37,30.03,0.0,190,,1.54,Depok,Cinere
2023-07-31 09:00:00,9AM,45,32.09,0.0,180,,2.57,Depok,Cinere
2023-07-31 10:00:00,10AM,56,38.32,0.0,90,,4.12,Depok,Cinere
2023-07-31 11:00:00,11AM,20,40.22,0.0,60,,7.72,Depok,Cinere
2023-07-31 12:00:00,12PM,20,39.15,0.0,90,,7.72,Depok,Cinere
2023-07-31 13:00:00,13PM,20,40.56,0.0,60,,9.26,Depok,Cinere
2023-07-31 14:00:00,14PM,20,33.5,0.0,90,,7.72,Depok,Cinere
2023-07-31 15:00:00,15PM,20,33.87,0.0,60,,7.72,Depok,Cinere
2023-07-31 16:00:00,16PM,1,33.97,0.0,9,5.06,4.55,Depok,Cinere
2023-07-31 17:00:00,17PM,20,32.01,0.0,70,,7.72,Depok,Cinere
2023-07-31 18:00:00,18PM,20,30.09,0.0,70,,5.14,Depok,Cinere
2023-07-31 19:00:00,19PM,0,29.31,0.0,60,,5.66,Depok,Cinere
2023-07-31 20:00:00,20PM,0,29.11,0.0,60,,3.09,Depok,Cinere
2023-07-31 21:00:00,21PM,1,29.21,0.0,90,,2.06,Depok,Cinere
2023-07-31 22:00:00,22PM,0,28.65,0.0,120,,1.54,Depok,Cinere
2023-07-31 23:00:00,23PM,0,26.2,0.0,120,,1.54,Depok,Cinere
2023-07-01 00:00:00,0AM,20,31.35,0.0,0,,1.03,Central Jakarta,Gelora
2023-07-01 01:00:00,1AM,20,30.61,0.0,180,,1.54,Central Jakarta,Gelora
2023-07-01 02:00:00,2AM,20,29.32,0.0,180,,2.06,Central Jakarta,Gelora
2023-07-01 03:00:00,3AM,20,26.14,0.0,0,,0.51,Central Jakarta,Gelora
2023-07-01 04:00:00,4AM,40,26.8,0.0,0,,1.54,Central Jakarta,Gelora
2023-07-01 05:00:00,5AM,40,26.8,0.0,260,,1.54,Central Jakarta,Gelora
2023-07-01 06:00:00,6AM,40,26.76,0.0,240,,2.06,Central Jakarta,Gelora
2023-07-01 07:00:00,7AM,20,31.59,0.0,220,,2.57,Central Jakarta,Gelora
2023-07-01 08:00:00,8AM,20,37.22,0.0,260,,2.06,Central Jakarta,Gelora
2023-07-01 09:00:00,9AM,40,34.1,0.0,0,,2.57,Central Jakarta,Gelora
2023-07-01 10:00:00,10AM,40,39.71,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-01 11:00:00,11AM,40,40.18,0.0,50,,1.54,Central Jakarta,Gelora
2023-07-01 12:00:00,12PM,40,39.89,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-01 13:00:00,13PM,40,36.84,0.0,10,,3.6,Central Jakarta,Gelora
2023-07-01 14:00:00,14PM,40,36.81,0.0,360,,5.14,Central Jakarta,Gelora
2023-07-01 15:00:00,15PM,40,34.43,0.0,30,,3.6,Central Jakarta,Gelora
2023-07-01 16:00:00,16PM,75,30.58,0.0,80,,4.12,Central Jakarta,Gelora
2023-07-01 17:00:00,17PM,40,33.92,0.0,350,,3.09,Central Jakarta,Gelora
2023-07-01 18:00:00,18PM,40,32.74,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-01 19:00:00,19PM,40,30.11,0.0,250,,1.54,Central Jakarta,Gelora
2023-07-01 20:00:00,20PM,75,30.96,0.0,250,,3.09,Central Jakarta,Gelora
2023-07-01 21:00:00,21PM,40,30.21,0.0,220,,1.54,Central Jakarta,Gelora
2023-07-01 22:00:00,22PM,40,34.23,0.0,180,,1.54,Central Jakarta,Gelora
2023-07-01 23:00:00,23PM,40,32.88,0.0,200,,2.06,Central Jakarta,Gelora
2023-07-02 00:00:00,0AM,40,30.35,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-02 01:00:00,1AM,20,30.34,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-02 02:00:00,2AM,20,30.57,0.0,0,,2.06,Central Jakarta,Gelora
2023-07-02 03:00:00,3AM,20,26.62,0.0,180,,2.06,Central Jakarta,Gelora
2023-07-02 04:00:00,4AM,40,26.21,0.0,0,,1.03,Central Jakarta,Gelora
2023-07-02 05:00:00,5AM,40,26.21,0.0,200,,1.54,Central Jakarta,Gelora
2023-07-02 06:00:00,6AM,40,26.21,0.0,230,,1.54,Central Jakarta,Gelora
2023-07-02 07:00:00,7AM,40,29.22,0.0,220,,1.54,Central Jakarta,Gelora
2023-07-02 08:00:00,8AM,40,29.84,0.0,240,,2.06,Central Jakarta,Gelora
2023-07-02 09:00:00,9AM,20,33.62,0.0,210,,1.54,Central Jakarta,Gelora
2023-07-02 10:00:00,10AM,40,39.18,0.0,200,,1.54,Central Jakarta,Gelora
2023-07-02 11:00:00,11AM,40,40.39,0.0,240,,1.54,Central Jakarta,Gelora
2023-07-02 12:00:00,12PM,40,40.48,0.0,340,,2.57,Central Jakarta,Gelora
2023-07-02 13:00:00,13PM,40,40.75,0.0,20,,4.12,Central Jakarta,Gelora
2023-07-02 14:00:00,14PM,40,38.21,0.0,340,,5.14,Central Jakarta,Gelora
2023-07-02 15:00:00,15PM,40,38.11,0.0,360,,5.14,Central Jakarta,Gelora
2023-07-02 16:00:00,16PM,40,36.12,0.0,30,,5.66,Central Jakarta,Gelora
2023-07-02 17:00:00,17PM,40,34.61,0.0,20,,6.17,Central Jakarta,Gelora
2023-07-02 18:00:00,18PM,40,34.16,0.0,20,,6.17,Central Jakarta,Gelora
2023-07-02 19:00:00,19PM,40,33.52,0.24,60,,5.14,Central Jakarta,Gelora
2023-07-02 20:00:00,20PM,40,31.66,0.0,70,,5.14,Central Jakarta,Gelora
2023-07-02 21:00:00,21PM,40,30.75,1.63,110,,1.54,Central Jakarta,Gelora
2023-07-02 22:00:00,22PM,20,30.93,0.0,160,,1.54,Central Jakarta,Gelora
2023-07-02 23:00:00,23PM,20,29.84,0.0,0,,2.57,Central Jakarta,Gelora
2023-07-03 00:00:00,0AM,20,26.49,0.0,0,,2.57,Central Jakarta,Gelora
